ride_id,rideable_type,weekdays,duration,start_station_name,end_station_name,member_casual
8D1DF0FD07575049,classic_bike,Thursday,27.1676,34 St & 35 Ave,Center Blvd & 48 Ave,member
35B3681242BB0263,classic_bike,Sunday,23.17665,Bank St & Hudson St,E 45 St & 3 Ave,casual
DBFB179689912873,classic_bike,Friday,11.35193334,Eastern Pkwy & Washington Ave,West Drive & Prospect Park West,member
BA68FBFF4FF38DFE,classic_bike,Tuesday,25.0354,9 Ave & W 45 St,1 Ave & E 68 St,member
CCA47E8E54C5BC17,classic_bike,Sunday,11.66208333,Old Fulton St,Atlantic Ave & Furman St,casual
1A67B8CC2D6DFF49,classic_bike,Wednesday,5.787616666,Riverside Dr & W 104 St,W 116 St & Broadway,member
36420FF68E1985F0,classic_bike,Wednesday,11.4348,E 74 St & 1 Ave,E 56 St & 3 Ave,member
44708AB1A30A2E0D,classic_bike,Tuesday,9.589433336,Lexington Ave & E 127 St,E 109 St & 3 Ave,member
998C95F8C14F0A12,classic_bike,Sunday,57.56821667,E 2 St & 2 Ave,Smith St & 3 St,casual
B9F10690344DE1B1,classic_bike,Friday,11.04448334,W 20 St & 11 Ave,West St & Chambers St,member
0C61F8EB521C2420,classic_bike,Tuesday,32.59521667,Canal St & Rutgers St,W Broadway & Spring St,casual
257056289D34DE04,classic_bike,Saturday,31.95346667,Allen St & Hester St,Suffolk St & Stanton St,casual
62982C179C805E3D,classic_bike,Saturday,36.31683333,Grove St & Broadway,Catherine St & Monroe St,casual
7009DB3E4D313408,classic_bike,Sunday,42.88121667,E 72 St & Park Ave,3 Ave & E 72 St,casual
364EF2C22C66154D,classic_bike,Saturday,30.14753333,Central Park West & W 72 St,W 20 St & 11 Ave,casual
89BBA91E16FA3D61,classic_bike,Thursday,3.855283336,Atlantic Ave & Furman St,Columbia St & Kane St,member
F7C22367BDC7DF14,classic_bike,Sunday,36.33141667,6 Ave & 12 St,6 Ave & 12 St,member
A8B8949B606806BE,classic_bike,Sunday,22.03636667,Christopher St & Greenwich St,W 21 St & 6 Ave,casual
5A6E5CDB5592159E,classic_bike,Wednesday,20.72243333,W 52 St & 11 Ave,E 25 St & 2 Ave,member
138E9455D69899ED,classic_bike,Sunday,1.749299999,3 Ave & E 72 St,3 Ave & E 71 St,member
10864229AF5BED3D,classic_bike,Tuesday,6.127000002,St. Nicholas Ave & W 126 St,W 107 St & Columbus Ave,member
6B8B6D7DA0D7215F,classic_bike,Sunday,3.726133335,9 Ave & W 45 St,W 37 St & 10 Ave,member
10ABE025EE809E6D,classic_bike,Wednesday,10.71356666,Lafayette St & Jersey St,E 6 St & Avenue B,member
F055DD6064FDF08A,classic_bike,Saturday,28.55916667,Adelphi St & Myrtle Ave,Grand St & Elizabeth St,member
F6CA35E36ADBD3E2,classic_bike,Friday,29.64946667,11 Ave & W 59 St,Allen St & Stanton St,casual
377CDF1BFBAA6AAF,classic_bike,Sunday,8.692916667,Cleveland Pl & Spring St,Gansevoort St & Hudson St,member
956C1AF6F14DBB6D,classic_bike,Wednesday,15.08088334,1 Ave & E 16 St,E 58 St & 1 Ave (NW Corner),member
190756C2B90290B9,classic_bike,Monday,59.34806666,W 49 St & 8 Ave,8 Ave & W 38 St,casual
3C539F15966C7098,classic_bike,Wednesday,26.30583333,Frederick Douglass Blvd & W 115 St,1 Ave & E 78 St,member
9868B09F651FF471,classic_bike,Thursday,3.781183334,Union Ave & N 12 St,N 6 St & Bedford Ave,member
562C48BE5F1939E2,electric_bike,Wednesday,22.93593333,E 63 St & 3 Ave,E 72 St & Park Ave,member
2F73B063B24F2F8E,classic_bike,Wednesday,5.546383333,E 84 St & Park Ave,E 67 St & Park Ave,member
BEB3C73B1C0DC02D,classic_bike,Friday,4.978633332,Stanton St & Chrystie St,Pike St & E Broadway,member
8A4661A18814C39E,classic_bike,Saturday,13.83841667,Pleasant Ave & E 116 St,Frederick Douglass Blvd & W 115 St,member
4239282FE4A5D873,classic_bike,Saturday,29.11516667,E 16 St & Irving Pl,Jay St & Tech Pl,member
38ADF9D7AFBD7C04,classic_bike,Saturday,33.4113,Broadway & W 36 St,W 20 St & 11 Ave,casual
574646CD4E5B4C3E,classic_bike,Sunday,47.66043333,W 30 St & 10 Ave,11 Ave & W 59 St,member
5EA181F6A2E58E7A,classic_bike,Friday,6.0699,Adam Clayton Powell Blvd & W 126 St,Edgecombe Ave & W 141 St,member
2457144384192CFC,classic_bike,Wednesday,5.984666669,E 102 St & Park Ave,E 106 St & Lexington Ave,casual
19E62B8DFAEDA8BD,classic_bike,Monday,31.6797,5 Ave & E 72 St,W 106 St & Central Park West,member
3A109E33286D566F,classic_bike,Sunday,4.714166669,Irving Ave & DeKalb Ave,Knickerbocker Ave & George St,member
6E5F32D768ECBABF,classic_bike,Sunday,8.355399998,Central Park West & W 100 St,Amsterdam Ave & W 82 St,member
C3DE087F41F0FCC6,classic_bike,Wednesday,11.4077,Clinton St & Union St,Johnson St & Gold St,member
EED97715224CA395,classic_bike,Wednesday,14.27128334,S 4 St & Rodney St,Central Ave & Flushing Ave,member
1B73C4C7195E6109,classic_bike,Thursday,13.11741666,Broadway & W 29 St,Broadway & W 25 St,member
DB24EBD798C1DD48,classic_bike,Sunday,28.08183333,Brooklyn Bridge Park - Pier 2,Fulton St & Adams St,casual
EB9D65AF3FAF0113,classic_bike,Wednesday,16.66818333,E 118 St & 3 Ave,Lincoln Ave & E 134 St,member
5F84F70DC3D31BDF,classic_bike,Monday,2.296583335,Engert Ave & McGuinness Blvd,Frost St & Meeker Ave,member
1DBD724B6AC728AA,classic_bike,Saturday,3.315433335,Crescent St & 34 Ave,34 Ave & 13 St,member
ABF163437FD6C098,classic_bike,Wednesday,28.31023333,St James Pl & Pearl St,1 Ave & E 44 St,member
DACA7BB42D5B3B0A,classic_bike,Thursday,6.072449998,Front St & Washington St,Montague St & Clinton St,member
4214C901E1674D8A,classic_bike,Monday,23.36315,Central Park West & W 72 St,W 110 St & Amsterdam Ave,member
72A047ABE0ADF146,classic_bike,Saturday,45.08696667,Roosevelt Island Tramway,48 Ave & 5 St,casual
95F6C729BA925B30,classic_bike,Saturday,18.76785,Huron St & Franklin St,Queens Plaza North & Crescent St,member
DEC778E2292C68AC,classic_bike,Saturday,13.80636667,Metropolitan Ave & Bedford Ave,Milton St & Franklin St,casual
437C8E9400BA5E46,classic_bike,Tuesday,10.68296667,W 55 St & 6 Ave,W 24 St & 7 Ave,casual
BE64AE93B994E2A9,classic_bike,Monday,16.21285,Frederick Douglass Blvd & W 129 St,5 Ave & E 93 St,member
C1F3F28BD814F788,classic_bike,Saturday,69.28523333,E 84 St & 1 Ave,East End Ave & E 86 St,casual
3501F5F62242D31B,classic_bike,Saturday,13.27448334,E 20 St & FDR Drive,Broadway & W 25 St,member
03A23CFACB4DFE39,classic_bike,Saturday,23.79116667,5 Ave & E 93 St,Central Park S & 6 Ave,casual
7BABCDF335B9FD26,classic_bike,Wednesday,3.41868333,2 Ave & E 72 St,E 65 St & 2 Ave,member
42BD4BE9AD2F35D4,classic_bike,Saturday,14.56053333,W 13 St & 7 Ave,6 Ave & W 34 St,casual
7523E7196900E1D5,classic_bike,Tuesday,30.0402,Carmine St & 6 Ave,Broadway & W 60 St,casual
