ride_id,rideable_type,weekdays,duration,start_station_name,end_station_name,member_casual
8DE3A173EB06450D,classic_bike,Tuesday,5.434633334,3 St & 3 Ave,Carroll St & Smith St,member
99C8F6A07AAD2B81,electric_bike,Wednesday,8.375516665,E 149 St & Jackson Ave,Longfellow Ave & E 165 St,member
A853324796C80797,classic_bike,Thursday,2.974799999,Wythe Ave & Metropolitan Ave,N 6 St & Bedford Ave,member
E4959AAB5B612146,electric_bike,Wednesday,1.661866665,Lexington Ave & E 111 St,E 106 St & Lexington Ave,member
82381181481620F2,electric_bike,Tuesday,11.88523333,46 St & 25 Ave,21 Ave & Crescent St,member
F915158BFF71FCE8,classic_bike,Thursday,10.79941667,W 84 St & Amsterdam Ave,Cathedral Pkwy & Broadway,member
3665AE1589ECC4D5,classic_bike,Thursday,9.488450003,Broadway & W 41 St,Broadway & E 21 St,member
D8BE5EAEAC916CEC,classic_bike,Saturday,2.215833334,Parkside Ave & Parade Pl,Park Circle & East Dr,member
AB8F1508516696F6,classic_bike,Saturday,10.35916667,Broadway & 12 St,Queens Plaza North & Crescent St,member
163E1BEE52DC682B,classic_bike,Friday,8.276183331,Monroe St & Tompkins Ave,Park Ave & Marcus Garvey Blvd,member
B3530B6057D5C1F0,electric_bike,Wednesday,10.53401666,8 Ave & W 31 St,6 Ave & W 45 St,member
B6ED28411FD763BF,electric_bike,Saturday,9.474166667,E 40 St & Park Ave,W 36 St & 7 Ave,member
E37CF8AD619A71A5,electric_bike,Thursday,4.718050003,11 Ave & W 59 St,W 49 St & 8 Ave,member
0D0D78F96B4A06BC,electric_bike,Monday,28.10083333,E 97 St & Madison Ave,W 54 St & 11 Ave,member
E72FB5CE8CCF6456,electric_bike,Sunday,7.223633333,W 30 St & 8 Ave,W 59 St & 10 Ave,member
5D56A61FA31A3AE7,classic_bike,Wednesday,3.437633336,South End Ave & Albany St,Greenwich St & Rector St,member
FBC8C2F1A13744B5,classic_bike,Monday,27.82126667,Park Circle & East Dr,Plaza St East & Flatbush Ave,casual
3ED0D7643791182A,classic_bike,Tuesday,14.65181667,Emerson Pl & Myrtle Ave,Lewis Ave & Kosciuszko St,casual
D1F2CC1C77EF0DA2,electric_bike,Monday,9.808666666,Frederick Douglass Blvd & W 117 St,W 89 St & Columbus Ave,member
931868B47A9E22C4,electric_bike,Wednesday,8.180066665,W 21 St & 6 Ave,W 30 St & 10 Ave,member
07B4DB45AD9F0983,electric_bike,Wednesday,28.76045,16 St & 4 Ave,E 27 St & 1 Ave,member
917F92F7B87C6DF9,classic_bike,Friday,8.489833335,81 St & 35 Ave,100 St & Northern Blvd,member
B13B7522DC89B201,classic_bike,Saturday,19.3968,Grand Army Plaza & Plaza St West,Parkside Ave & Parade Pl,casual
2E586C57E6098601,electric_bike,Thursday,12.85511667,9 Ave & W 45 St,5 Ave & E 63 St,casual
